iter	Logloss
0	0.2390606749
1	0.1368337444
2	0.1143667538
3	0.0945907672
4	0.08186822603
5	0.07099679507
6	0.06787991044
7	0.06320658407
8	0.058411295
9	0.05523430383
10	0.05184437356
11	0.04829778037
12	0.04527825029
13	0.04303466351
14	0.04150884797
15	0.04072503775
16	0.03982310194
17	0.0394092938
18	0.03757827195
19	0.03657917021
20	0.03612813057
21	0.03508724512
22	0.0333281233
23	0.0328657406
24	0.03137636406
25	0.03095886701
26	0.03076100374
27	0.03059885473
28	0.03018565658
29	0.02995034078
30	0.02981523215
31	0.02924538687
32	0.02899764138
33	0.02856621705
34	0.02752730997
35	0.02737652989
36	0.02670145244
37	0.02652097648
38	0.02583287983
39	0.02558455198
40	0.02547632157
41	0.02532764895
42	0.02514201282
43	0.0250082009
44	0.02479762661
45	0.0243915409
46	0.02379049046
47	0.02348270143
48	0.02326852086
49	0.02268411997
50	0.02229293863
51	0.02172611797
52	0.02159391788
53	0.02113361582
54	0.02084922492
55	0.0198171232
56	0.01941605284
57	0.01932061489
58	0.01918204316
59	0.01853946186
60	0.01804741416
61	0.01790338218
62	0.01748683128
63	0.01730631558
64	0.01724512545
65	0.01710402865
66	0.01687775125
67	0.01656750345
68	0.01629698093
69	0.01621722553
70	0.01618701114
71	0.01601374689
72	0.01568846161
73	0.01534537179
74	0.01522538063
75	0.01509384193
76	0.01502158965
77	0.01481406189
78	0.01458358597
79	0.01431169067
80	0.01397605618
81	0.01375858678
82	0.01368217241
83	0.01359028363
84	0.01355474932
85	0.01350382963
86	0.01321309017
87	0.01302216435
88	0.01293202998
89	0.01293202998
90	0.01293202998
91	0.01293202998
92	0.01293202998
93	0.01293202998
94	0.01293202998
95	0.01293202998
96	0.01293202998
97	0.01293202998
98	0.01293202998
99	0.01293202998
100	0.01293202998
101	0.01293202998
102	0.01293202998
103	0.01293202998
104	0.01293202998
105	0.01293202998
106	0.01293202998
107	0.01293202998
108	0.01293202998
109	0.01293202998
110	0.01293202998
111	0.01293202998
112	0.01293202998
113	0.01293202998
114	0.01293202998
115	0.01293202998
116	0.01293202998
117	0.01293202998
118	0.01293202998
119	0.01293202998
120	0.01293202998
121	0.01293202998
122	0.01293202998
123	0.01293202998
124	0.01293202998
125	0.01293202998
126	0.01293202998
127	0.01293202998
128	0.01293202998
129	0.01293202998
130	0.01293202998
131	0.01293202998
132	0.01293202998
133	0.01293202998
134	0.01293202998
135	0.01293202998
136	0.01293202998
137	0.01293202998
138	0.01293202998
139	0.01293202998
140	0.01293202998
141	0.01293202998
142	0.01293202998
143	0.01293202998
144	0.01293202998
145	0.01293202998
146	0.01293202998
147	0.01293202998
148	0.01293202998
149	0.01293202998
150	0.01293202998
151	0.01293202998
152	0.01293202998
153	0.01293202998
154	0.01293202998
155	0.01293202998
156	0.01293202998
157	0.01293202998
158	0.01293202998
159	0.01293202998
160	0.01293202998
161	0.01293202998
162	0.01293202998
163	0.01293202998
164	0.01293202998
165	0.01293202998
166	0.01293202998
167	0.01293202998
168	0.01293202998
169	0.01293202998
170	0.01293202998
171	0.01293202998
172	0.01293202998
173	0.01293202998
174	0.01293202998
175	0.01293202998
176	0.01293202998
177	0.01293202998
178	0.01293202998
179	0.01293202998
180	0.01293202998
181	0.01293202998
182	0.01293202998
183	0.01293202998
184	0.01293202998
185	0.01293202998
186	0.01293202998
187	0.01293202998
188	0.01293202998
189	0.01293202998
190	0.01293202998
191	0.01293202998
192	0.01293202998
193	0.01293202998
194	0.01293202998
195	0.01293202998
196	0.01293202998
197	0.01293202998
198	0.01293202998
199	0.01293202998
200	0.01293202998
201	0.01293202998
202	0.01293202998
203	0.01293202998
204	0.01293202998
205	0.01293202998
206	0.01293202998
207	0.01293202998
208	0.01293202998
209	0.01293202998
210	0.01293202998
211	0.01293202998
212	0.01293202998
213	0.01293202998
214	0.01293202998
215	0.01293202998
216	0.01293202998
217	0.01293202998
218	0.01293202998
219	0.01293202998
220	0.01293202998
221	0.01293202998
222	0.01293202998
223	0.01293202998
224	0.01293202998
225	0.01293202998
226	0.01293202998
227	0.01293202998
228	0.01293202998
229	0.01293202998
230	0.01293202998
231	0.01293202998
232	0.01293202998
233	0.01293202998
234	0.01293202998
235	0.01293202998
236	0.01293202998
237	0.01293202998
238	0.01293202998
239	0.01293202998
240	0.01293202998
241	0.01293202998
242	0.01293202998
243	0.01293202998
244	0.01293202998
245	0.01293202998
246	0.01293202998
247	0.01293202998
248	0.01293202998
249	0.01293202998
250	0.01293202998
251	0.01293202998
252	0.01293202998
253	0.01293202998
254	0.01293202998
255	0.01293202998
256	0.01293202998
257	0.01293202998
258	0.01293202998
259	0.01293202998
260	0.01293202998
261	0.01293202998
262	0.01293202998
263	0.01293202998
264	0.01293202998
265	0.01293202998
266	0.01293202998
267	0.01293202998
268	0.01293202998
269	0.01293202998
270	0.01293202998
271	0.01293202998
272	0.01293202998
273	0.01293202998
274	0.01293202998
275	0.01293202998
276	0.01293202998
277	0.01293202998
278	0.01293202998
279	0.01293202998
280	0.01293202998
281	0.01293202998
282	0.01293202998
283	0.01293202998
284	0.01293202998
285	0.01293202998
286	0.01293202998
287	0.01293202998
288	0.01293202998
289	0.01293202998
290	0.01293202998
291	0.01293202998
292	0.01293202998
293	0.01293202998
294	0.01293202998
295	0.01293202998
296	0.01293202998
297	0.01293202998
298	0.01293202998
299	0.01293202998
300	0.01293202998
301	0.01293202998
302	0.01293202998
303	0.01293202998
304	0.01293202998
305	0.01293202998
306	0.01293202998
307	0.01293202998
308	0.01293202998
309	0.01293202998
310	0.01293202998
311	0.01293202998
312	0.01293202998
313	0.01293202998
314	0.01293202998
315	0.01293202998
316	0.01293202998
317	0.01293202998
318	0.01293202998
319	0.01293202998
320	0.01293202998
321	0.01293202998
322	0.01293202998
323	0.01293202998
324	0.01293202998
325	0.01293202998
326	0.01293202998
327	0.01293202998
328	0.01293202998
329	0.01293202998
330	0.01293202998
331	0.01293202998
332	0.01293202998
333	0.01293202998
334	0.01293202998
335	0.01293202998
336	0.01293202998
337	0.01293202998
338	0.01293202998
339	0.01293202998
340	0.01293202998
341	0.01293202998
342	0.01293202998
343	0.01293202998
344	0.01293202998
345	0.01293202998
346	0.01293202998
347	0.01293202998
348	0.01293202998
349	0.01293202998
350	0.01293202998
351	0.01293202998
352	0.01293202998
353	0.01293202998
354	0.01293202998
355	0.01293202998
356	0.01293202998
357	0.01293202998
358	0.01293202998
359	0.01293202998
360	0.01293202998
361	0.01293202998
362	0.01293202998
363	0.01293202998
364	0.01293202998
365	0.01293202998
366	0.01293202998
367	0.01293202998
368	0.01293202998
369	0.01293202998
370	0.01293202998
371	0.01293202998
372	0.01293202998
373	0.01293202998
374	0.01293202998
375	0.01293202998
376	0.01293202998
377	0.01293202998
378	0.01293202998
379	0.01293202998
380	0.01293202998
381	0.01293202998
382	0.01293202998
383	0.01293202998
384	0.01293202998
385	0.01293202998
386	0.01293202998
387	0.01293202998
388	0.01293202998
389	0.01293202998
390	0.01293202998
391	0.01293202998
392	0.01293202998
393	0.01293202998
394	0.01293202998
395	0.01293202998
396	0.01293202998
397	0.01293202998
398	0.01293202998
399	0.01293202998
400	0.01293202998
401	0.01293202998
402	0.01293202998
403	0.01293202998
404	0.01293202998
405	0.01293202998
406	0.01293202998
407	0.01293202998
408	0.01293202998
409	0.01293202998
410	0.01293202998
411	0.01293202998
412	0.01293202998
413	0.01293202998
414	0.01293202998
415	0.01293202998
416	0.01293202998
417	0.01293202998
418	0.01293202998
419	0.01293202998
420	0.01293202998
421	0.01293202998
422	0.01293202998
423	0.01293202998
424	0.01293202998
425	0.01293202998
426	0.01293202998
427	0.01293202998
428	0.01293202998
429	0.01293202998
430	0.01293202998
431	0.01293202998
432	0.01293202998
433	0.01293202998
434	0.01293202998
435	0.01293202998
436	0.01293202998
437	0.01293202998
438	0.01293202998
439	0.01293202998
440	0.01293202998
441	0.01293202998
442	0.01293202998
443	0.01293202998
444	0.01293202998
445	0.01293202998
446	0.01293202998
447	0.01293202998
448	0.01293202998
449	0.01293202998
450	0.01293202998
451	0.01293202998
452	0.01293202998
453	0.01293202998
454	0.01293202998
455	0.01293202998
456	0.01293202998
457	0.01293202998
458	0.01293202998
459	0.01293202998
460	0.01293202998
461	0.01293202998
462	0.01293202998
463	0.01293202998
464	0.01293202998
465	0.01293202998
466	0.01293202998
467	0.01293202998
468	0.01293202998
469	0.01293202998
470	0.01293202998
471	0.01293202998
472	0.01293202998
473	0.01293202998
474	0.01293202998
475	0.01293202998
476	0.01293202998
477	0.01293202998
478	0.01293202998
479	0.01293202998
480	0.01293202998
481	0.01293202998
482	0.01293202998
483	0.01293202998
484	0.01293202998
485	0.01293202998
486	0.01293202998
487	0.01293202998
488	0.01293202998
489	0.01293202998
490	0.01293202998
491	0.01293202998
492	0.01293202998
493	0.01293202998
494	0.01293202998
495	0.01293202998
496	0.01293202998
497	0.01293202998
498	0.01293202998
499	0.01293202998
500	0.01293202998
501	0.01293202998
502	0.01293202998
503	0.01293202998
504	0.01293202998
505	0.01293202998
506	0.01293202998
507	0.01293202998
508	0.01293202998
509	0.01293202998
510	0.01293202998
511	0.01293202998
512	0.01293202998
513	0.01293202998
514	0.01293202998
515	0.01293202998
516	0.01293202998
517	0.01293202998
518	0.01293202998
519	0.01293202998
520	0.01293202998
521	0.01293202998
522	0.01293202998
523	0.01293202998
524	0.01293202998
525	0.01293202998
526	0.01293202998
527	0.01293202998
528	0.01293202998
529	0.01293202998
530	0.01293202998
531	0.01293202998
532	0.01293202998
533	0.01293202998
534	0.01293202998
535	0.01293202998
536	0.01293202998
537	0.01293202998
538	0.01293202998
539	0.01293202998
540	0.01293202998
541	0.01293202998
542	0.01293202998
543	0.01293202998
544	0.01293202998
545	0.01293202998
546	0.01293202998
547	0.01293202998
548	0.01293202998
549	0.01293202998
550	0.01293202998
551	0.01293202998
552	0.01293202998
553	0.01293202998
554	0.01293202998
555	0.01293202998
556	0.01293202998
557	0.01293202998
558	0.01293202998
559	0.01293202998
560	0.01293202998
561	0.01293202998
562	0.01293202998
563	0.01293202998
564	0.01293202998
565	0.01293202998
566	0.01293202998
567	0.01293202998
568	0.01293202998
569	0.01293202998
570	0.01293202998
571	0.01293202998
572	0.01293202998
573	0.01293202998
574	0.01293202998
575	0.01293202998
576	0.01293202998
577	0.01293202998
578	0.01293202998
579	0.01293202998
580	0.01293202998
581	0.01293202998
582	0.01293202998
583	0.01293202998
584	0.01293202998
585	0.01293202998
586	0.01293202998
587	0.01293202998
588	0.01293202998
589	0.01293202998
590	0.01293202998
591	0.01293202998
592	0.01293202998
593	0.01293202998
594	0.01293202998
595	0.01293202998
596	0.01293202998
597	0.01293202998
598	0.01293202998
599	0.01293202998
600	0.01293202998
601	0.01293202998
602	0.01293202998
603	0.01293202998
604	0.01293202998
605	0.01293202998
606	0.01293202998
607	0.01293202998
608	0.01293202998
609	0.01293202998
610	0.01293202998
611	0.01293202998
612	0.01293202998
613	0.01293202998
614	0.01293202998
615	0.01293202998
616	0.01293202998
617	0.01293202998
618	0.01293202998
619	0.01293202998
620	0.01293202998
621	0.01293202998
622	0.01293202998
623	0.01293202998
624	0.01293202998
625	0.01293202998
626	0.01293202998
627	0.01293202998
628	0.01293202998
629	0.01293202998
630	0.01293202998
631	0.01293202998
632	0.01293202998
633	0.01293202998
634	0.01293202998
635	0.01293202998
636	0.01293202998
637	0.01293202998
638	0.01293202998
639	0.01293202998
640	0.01293202998
641	0.01293202998
642	0.01293202998
643	0.01293202998
644	0.01293202998
645	0.01293202998
646	0.01293202998
647	0.01293202998
648	0.01293202998
649	0.01293202998
650	0.01293202998
651	0.01293202998
652	0.01293202998
653	0.01293202998
654	0.01293202998
655	0.01293202998
656	0.01293202998
657	0.01293202998
658	0.01293202998
659	0.01293202998
660	0.01293202998
661	0.01293202998
662	0.01293202998
663	0.01293202998
664	0.01293202998
665	0.01293202998
666	0.01293202998
667	0.01293202998
668	0.01293202998
669	0.01293202998
670	0.01293202998
671	0.01293202998
672	0.01293202998
673	0.01293202998
674	0.01293202998
675	0.01293202998
676	0.01293202998
677	0.01293202998
678	0.01293202998
679	0.01293202998
680	0.01293202998
681	0.01293202998
682	0.01293202998
683	0.01293202998
684	0.01293202998
685	0.01293202998
686	0.01293202998
687	0.01293202998
688	0.01293202998
689	0.01293202998
690	0.01293202998
691	0.01293202998
692	0.01293202998
693	0.01293202998
694	0.01293202998
695	0.01293202998
696	0.01293202998
697	0.01293202998
698	0.01293202998
699	0.01293202998
700	0.01293202998
701	0.01293202998
702	0.01293202998
703	0.01293202998
704	0.01293202998
705	0.01293202998
706	0.01293202998
707	0.01293202998
708	0.01293202998
709	0.01293202998
710	0.01293202998
711	0.01293202998
712	0.01293202998
713	0.01293202998
714	0.01293202998
715	0.01293202998
716	0.01293202998
717	0.01293202998
718	0.01293202998
719	0.01293202998
720	0.01293202998
721	0.01293202998
722	0.01293202998
723	0.01293202998
724	0.01293202998
725	0.01293202998
726	0.01293202998
727	0.01293202998
728	0.01293202998
729	0.01293202998
730	0.01293202998
731	0.01293202998
732	0.01293202998
733	0.01293202998
734	0.01293202998
735	0.01293202998
736	0.01293202998
737	0.01293202998
738	0.01293202998
739	0.01293202998
740	0.01293202998
741	0.01293202998
742	0.01293202998
743	0.01293202998
744	0.01293202998
745	0.01293202998
746	0.01293202998
747	0.01293202998
748	0.01293202998
749	0.01293202998
750	0.01293202998
751	0.01293202998
752	0.01293202998
753	0.01293202998
754	0.01293202998
755	0.01293202998
756	0.01293202998
757	0.01293202998
758	0.01293202998
759	0.01293202998
760	0.01293202998
761	0.01293202998
762	0.01293202998
763	0.01293202998
764	0.01293202998
765	0.01293202998
766	0.01293202998
767	0.01293202998
768	0.01293202998
769	0.01293202998
770	0.01293202998
771	0.01293202998
772	0.01293202998
773	0.01293202998
774	0.01293202998
775	0.01293202998
776	0.01293202998
777	0.01293202998
778	0.01293202998
779	0.01293202998
780	0.01293202998
781	0.01293202998
782	0.01293202998
783	0.01293202998
784	0.01293202998
785	0.01293202998
786	0.01293202998
787	0.01293202998
788	0.01293202998
789	0.01293202998
790	0.01293202998
791	0.01293202998
792	0.01293202998
793	0.01293202998
794	0.01293202998
795	0.01293202998
796	0.01293202998
797	0.01293202998
798	0.01293202998
799	0.01293202998
800	0.01293202998
801	0.01293202998
802	0.01293202998
803	0.01293202998
804	0.01293202998
805	0.01293202998
806	0.01293202998
807	0.01293202998
808	0.01293202998
809	0.01293202998
810	0.01293202998
811	0.01293202998
812	0.01293202998
813	0.01293202998
814	0.01293202998
815	0.01293202998
816	0.01293202998
817	0.01293202998
818	0.01293202998
819	0.01293202998
820	0.01293202998
821	0.01293202998
822	0.01293202998
823	0.01293202998
824	0.01293202998
825	0.01293202998
826	0.01293202998
827	0.01293202998
828	0.01293202998
829	0.01293202998
830	0.01293202998
831	0.01293202998
832	0.01293202998
833	0.01293202998
834	0.01293202998
835	0.01293202998
836	0.01293202998
837	0.01293202998
838	0.01293202998
839	0.01293202998
840	0.01293202998
841	0.01293202998
842	0.01293202998
843	0.01293202998
844	0.01293202998
845	0.01293202998
846	0.01293202998
847	0.01293202998
848	0.01293202998
849	0.01293202998
850	0.01293202998
851	0.01293202998
852	0.01293202998
853	0.01293202998
854	0.01293202998
855	0.01293202998
856	0.01293202998
857	0.01293202998
858	0.01293202998
859	0.01293202998
860	0.01293202998
861	0.01293202998
862	0.01293202998
863	0.01293202998
864	0.01293202998
865	0.01293202998
866	0.01293202998
867	0.01293202998
868	0.01293202998
869	0.01293202998
870	0.01293202998
871	0.01293202998
872	0.01293202998
873	0.01293202998
874	0.01293202998
875	0.01293202998
876	0.01293202998
877	0.01293202998
878	0.01293202998
879	0.01293202998
880	0.01293202998
881	0.01293202998
882	0.01293202998
883	0.01293202998
884	0.01293202998
885	0.01293202998
886	0.01293202998
887	0.01293202998
888	0.01293202998
889	0.01293202998
890	0.01293202998
891	0.01293202998
892	0.01293202998
893	0.01293202998
894	0.01293202998
895	0.01293202998
896	0.01293202998
897	0.01293202998
898	0.01293202998
899	0.01293202998
900	0.01293202998
901	0.01293202998
902	0.01293202998
903	0.01293202998
904	0.01293202998
905	0.01293202998
906	0.01293202998
907	0.01293202998
908	0.01293202998
909	0.01293202998
910	0.01293202998
911	0.01293202998
912	0.01293202998
913	0.01293202998
914	0.01293202998
915	0.01293202998
916	0.01293202998
917	0.01293202998
918	0.01293202998
919	0.01293202998
920	0.01293202998
921	0.01293202998
922	0.01293202998
923	0.01293202998
924	0.01293202998
925	0.01293202998
926	0.01293202998
927	0.01293202998
928	0.01293202998
929	0.01293202998
930	0.01293202998
931	0.01293202998
932	0.01293202998
933	0.01293202998
934	0.01293202998
935	0.01293202998
936	0.01293202998
937	0.01293202998
938	0.01293202998
939	0.01293202998
940	0.01293202998
941	0.01293202998
942	0.01293202998
943	0.01293202998
944	0.01293202998
945	0.01293202998
946	0.01293202998
947	0.01293202998
948	0.01293202998
949	0.01293202998
950	0.01293202998
951	0.01293202998
952	0.01293202998
953	0.01293202998
954	0.01293202998
955	0.01293202998
956	0.01293202998
957	0.01293202998
958	0.01293202998
959	0.01293202998
960	0.01293202998
961	0.01293202998
962	0.01293202998
963	0.01293202998
964	0.01293202998
965	0.01293202998
966	0.01293202998
967	0.01293202998
968	0.01293202998
969	0.01293202998
970	0.01293202998
971	0.01293202998
972	0.01293202998
973	0.01293202998
974	0.01293202998
975	0.01293202998
976	0.01293202998
977	0.01293202998
978	0.01293202998
979	0.01293202998
980	0.01293202998
981	0.01293202998
982	0.01293202998
983	0.01293202998
984	0.01293202998
985	0.01293202998
986	0.01293202998
987	0.01293202998
988	0.01293202998
989	0.01293202998
990	0.01293202998
991	0.01293202998
992	0.01293202998
993	0.01293202998
994	0.01293202998
995	0.01293202998
996	0.01293202998
997	0.01293202998
998	0.01293202998
999	0.01293202998
